baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,n_runs,n_converged,t90_median_us,t90_p25_us,t90_p75_us,goodput_mean_bytes,goodput_ci95_bytes,peak_queue_median,ss_mean_bps,ss_stddev_bps
2,1,0,120,2,0,10,10,500212.0,500212.0,500212.0,68833040.0,0.0,431940.0,9987479.0,0.0
2,1,0,120,20,0,10,10,500134.0,500134.0,500134.0,68859866.0,0.0,431940.0,9987205.0,0.0
2,1,0,120,30,0,10,10,500615.0,500615.0,500615.0,68814802.0,0.0,431940.0,9986123.0,0.0
2,1,0,120,5,0,10,10,500465.0,500465.0,500465.0,68829396.0,0.0,431940.0,9986395.0,0.0
2,1,0,30,0,0,10,10,500510.0,500510.0,500510.0,68728317.0,0.0,431940.0,9987208.0,0.0
2,1,0,30,10,0,10,10,500174.0,500174.0,500174.0,68778197.0,0.0,431940.0,9987205.0,0.0
2,1,0,30,2,0,10,10,500745.0,500745.0,500745.0,68817204.0,0.0,431940.0,9985854.0,0.0
2,1,0,30,20,0,10,10,500756.0,500756.0,500756.0,68824497.0,0.0,431940.0,9987479.0,0.0
2,1,0,30,30,0,10,0,0.0,0.0,0.0,24038972.0,0.0,27544.0,3515788.0,0.0
2,1,0,30,5,0,10,10,500006.0,500006.0,500006.0,68824535.0,0.0,431940.0,9986125.0,0.0
2,1,0,60,0,0,10,10,500626.0,500626.0,500626.0,68792903.0,0.0,431940.0,9987476.0,0.0
2,1,0,60,10,0,10,10,500241.0,500241.0,500241.0,68815961.0,0.0,431940.0,9986937.0,0.0
2,1,0,60,2,0,10,10,500478.0,500478.0,500478.0,68848908.0,0.0,431940.0,9987205.0,0.0
2,1,0,60,20,0,10,10,500147.0,500147.0,500147.0,68823349.0,0.0,431940.0,9987479.0,0.0
2,1,0,60,30,0,10,10,500018.0,500018.0,500018.0,68813573.0,0.0,431940.0,9986124.0,0.0
2,1,0,60,5,0,10,10,500708.0,500708.0,500708.0,68829430.0,0.0,431940.0,9987208.0,0.0
2,1,2,120,0,0,10,10,500119.0,500119.0,500119.0,19455083.0,0.0,761216.0,3060497.0,0.0
2,1,2,120,10,0,10,10,500087.0,500087.0,500087.0,19791114.0,0.0,431940.0,3013596.0,0.0
2,1,2,120,2,0,10,10,500212.0,500212.0,500212.0,18347762.0,0.0,638520.0,3060823.0,0.0
2,1,2,120,20,0,10,10,500134.0,500134.0,500134.0,19797188.0,0.0,431940.0,3016038.0,0.0
