F1,10,64,0,5994392,0.5000
F1,10,65,1574016,0,0.5000
F1,10,66,719344,0,0.5000
F1,10,67,4459840,36775344,0.6195
F1,10,68,2043936,15125616,0.6327
F1,10,69,1416784,7850288,0.6748
F1,10,70,0,0,1.0000
F1,10,71,4069480,9964496,0.8500
F1,10,72,1821320,13967952,0.6282
F1,10,73,1551272,8210048,0.6824
F1,10,74,1720176,8052600,0.7043
F1,10,75,2046088,7726408,0.7475
F1,10,76,1742392,8030016,0.7072
F1,10,77,1944864,7827616,0.7340
F1,10,78,1978656,7782640,0.7388
F1,10,79,1888624,7883880,0.7266
F1,10,80,1978624,7793896,0.7385
F1,10,81,1810016,7962528,0.7161
F1,10,82,1483872,3632752,0.8501
F1,10,83,359744,3047768,0.6164
F1,10,84,989272,1642024,0.9420
F1,10,85,0,5364648,0.5000
F1,10,86,0,19647408,0.5000
F1,10,87,398480,5825712,0.5681
F1,10,88,4501328,13382912,0.8022
F1,10,89,2245704,15530928,0.6416
F1,10,90,1180528,8581400,0.6350
F1,15,1,5610856,29942040,0.6810
F1,15,2,9090776,42268640,0.7056
F1,15,3,10133528,38770888,0.7447
F1,15,4,10707008,38197112,0.7599
F1,15,5,11269560,37623600,0.7749
F1,15,6,10437136,38467088,0.7527
F1,15,7,10133560,38770896,0.7447
F1,15,8,11944344,36959888,0.7926
F1,15,9,11955648,36948720,0.7929
F1,15,10,11843168,37061120,0.7899
F1,15,11,11730688,37162432,0.7871
F1,15,12,8963848,39940608,0.7137
F1,15,13,11100640,37803232,0.7703
F1,15,14,11708208,37196144,0.7864
F1,15,15,10043584,34102944,0.7710
F1,15,16,13845016,39805104,0.8103
F1,15,17,12608048,36296336,0.8100
F1,15,18,12338016,36566288,0.8029
F1,15,19,12248112,36656272,0.8006
F1,15,20,12270608,36633776,0.8012
F1,15,21,10257288,38635840,0.7480
F1,15,22,11933168,36971216,0.7923
F1,15,23,12090640,36813744,0.7965
F1,15,24,11831936,37072368,0.7897
F1,15,25,11280672,37623376,0.7751
F1,15,26,11741952,37162432,0.7873
F1,15,27,8244032,37016288,0.7122
F1,15,28,13080160,39456472,0.7987
F1,15,29,13012976,35891408,0.8204
F1,15,30,12428080,36476304,0.8053
F1,15,31,2294096,5702464,0.8463
F1,15,32,3823144,5937808,0.9552
F1,15,33,3441120,6331656,0.9196
F1,15,34,3576016,6196688,0.9329
F1,15,35,3373528,6399152,0.9125
F1,15,36,3182328,6590288,0.8916
F1,15,37,3036192,6725312,0.8750
F1,15,38,3126352,6646616,0.8852
F1,15,39,3126264,6646680,0.8851
F1,15,40,2856408,6916624,0.8528
F1,15,41,2609032,7164048,0.8215
F1,15,42,2384056,7377768,0.7926
F1,15,43,2147776,7625216,0.7610
F1,15,44,1484120,6084432,0.7302
F1,15,45,67488,517320,0.6283
F1,15,46,0,641048,0.5000
F1,15,47,27792,23201576,0.5012
F1,15,48,197016,3182824,0.5617
F1,15,49,0,12011320,0.5000
F1,15,50,7419472,13506728,0.9220
F1,15,51,78736,1574536,0.5499
F1,15,52,3365808,7827624,0.8629
F1,15,53,2282688,14170448,0.6570
F1,15,54,1877784,7895168,0.7251
F1,15,55,1945192,7816304,0.7343
F1,15,56,2046344,7726272,0.7475
F1,15,57,2057592,7715128,0.7490
F1,15,58,2046320,7726384,0.7475
F1,15,59,2068752,7703776,0.7505
F1,15,60,2124984,7647656,0.7579
F1,15,61,2102496,7658888,0.7553
F1,15,62,1866376,7906248,0.7236
F1,15,63,1922600,146224,0.5756
F1,15,64,258616,9053472,0.5285
F1,15,65,4036104,13889168,0.7680
F1,15,66,1821312,7951408,0.7176
F1,15,67,2035024,7737656,0.7460
F1,15,68,1944856,7827552,0.7340
F1,15,69,2136080,7636424,0.7594
F1,15,70,1922384,7838888,0.7313
F1,15,71,2012344,7759992,0.7430
F1,15,72,2113528,7658936,0.7564
F1,15,73,1911112,7861296,0.7295
F1,15,74,2001136,7771400,0.7415
F1,15,75,1956240,7816384,0.7355
F1,15,76,427136,1293344,0.7978
F1,15,77,1292864,5477072,0.7236
F1,15,78,89896,0,0.5000
F1,15,79,1495264,8389848,0.6727
