baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,seed,run_id,t90_us,goodput_bytes,peak_queue,converged,ss_mean_bps,ss_stddev_bps
0,0,2,60,10,0,2119634399,1,12618887,2461214,12884043,1,466,1803
0,0,2,60,10,0,390452952,2,12618887,2461214,12884043,1,466,1803
0,0,2,60,10,0,202363285,3,12618887,2461214,12884043,1,466,1803
0,0,2,60,10,0,470939445,4,12618887,2461214,12884043,1,466,1803
0,0,2,60,10,0,656448479,5,12618887,2461214,12884043,1,466,1803
0,0,2,60,10,0,687117441,6,12618887,2461214,12884043,1,466,1803
0,0,2,60,10,0,1813163240,7,12618887,2461214,12884043,1,466,1803
0,0,2,60,10,0,1652563013,9,12618887,2461214,12884043,1,466,1803
0,0,2,60,20,0,1639042338,0,12618887,2461214,12884043,1,466,1803
0,0,2,60,10,0,272849424,8,12618887,2461214,12884043,1,466,1803
0,0,2,60,20,0,2010258946,1,12618887,2461214,12884043,1,466,1803
0,0,2,60,20,0,1079815404,2,12618887,2461214,12884043,1,466,1803
0,0,2,60,20,0,1461042543,6,12618887,2461214,12884043,1,466,1803
0,0,2,60,20,0,1146005448,5,12618887,2461214,12884043,1,466,1803
0,0,2,60,20,0,49310608,3,12618887,2461214,12884043,1,466,1803
0,0,2,60,20,0,491995979,4,12618887,2461214,12884043,1,466,1803
0,0,2,60,20,0,479112937,7,12618887,2461214,12884043,1,466,1803
0,0,2,60,20,0,1260573448,8,12618887,2461214,12884043,1,466,1803
0,0,2,60,30,0,679282378,0,12618887,2461214,12884043,1,466,1803
0,0,2,60,20,0,1867302554,9,12618887,2461214,12884043,1,466,1803
0,0,2,60,30,0,13938521,2,12618887,2461214,12884043,1,466,1803
0,0,2,60,30,0,1948728483,1,12618887,2461214,12884043,1,466,1803
0,0,2,60,30,0,1131247330,3,12618887,2461214,12884043,1,466,1803
0,0,2,60,30,0,767303988,4,12618887,2461214,12884043,1,466,1803
0,0,2,60,30,0,457031004,5,12618887,2461214,12884043,1,466,1803
0,0,2,60,30,0,1281810600,6,12618887,2461214,12884043,1,466,1803
0,0,2,60,30,0,854316681,7,12618887,2461214,12884043,1,466,1803
0,0,2,60,30,0,656439677,8,12618887,2461214,12884043,1,466,1803
0,0,2,60,30,0,1605947756,9,12618887,2461214,12884043,1,466,1803
0,0,2,60,60,0,693847829,0,12618887,2461214,12884043,1,466,1803
0,0,2,60,60,0,1392239675,2,12618887,2461214,12884043,1,466,1803
0,0,2,60,60,0,2456273,1,12618887,2461214,12884043,1,466,1803
0,0,2,60,60,0,2098545541,3,12618887,2461214,12884043,1,466,1803
0,0,2,60,60,0,83651970,4,12618887,2461214,12884043,1,466,1803
