baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,n_runs,n_converged,t90_median_us,t90_p25_us,t90_p75_us,goodput_mean_bytes,goodput_ci95_bytes,peak_queue_median,ss_mean_bps,ss_stddev_bps
0,1,2,60,20,0,10,10,1503436.0,1503436.0,1503436.0,19860417.0,0.0,431940.0,3012935.0,23724.0
0,1,2,60,30,0,10,10,1503436.0,1503436.0,1503436.0,19860417.0,0.0,431940.0,3012935.0,23724.0
0,1,2,60,60,0,10,10,1503436.0,1503436.0,1503436.0,19860417.0,0.0,431940.0,3012935.0,23724.0
0,1,2,120,0,0,10,10,1501740.0,1501740.0,1501740.0,3722843.0,0.0,12520995.0,0.0,0.0
0,1,2,120,2,0,10,10,1501740.0,1501740.0,1501740.0,3722843.0,0.0,12520995.0,0.0,0.0
0,1,2,120,5,0,10,10,1501740.0,1501740.0,1501740.0,3722843.0,0.0,12520995.0,0.0,0.0
0,1,2,120,10,0,10,10,1501740.0,1501740.0,1501740.0,3722843.0,0.0,12520995.0,0.0,0.0
0,1,2,120,20,0,10,10,1501740.0,1501740.0,1501740.0,3722843.0,0.0,12520995.0,0.0,0.0
0,1,2,120,30,0,10,10,1501740.0,1501740.0,1501740.0,3722843.0,0.0,12520995.0,0.0,0.0
0,1,2,120,60,0,10,10,1501740.0,1501740.0,1501740.0,3722843.0,0.0,12520995.0,0.0,0.0
0,2,0,30,0,0,10,10,1502397.0,1502397.0,1502397.0,68874393.0,0.0,437760.0,10111673.0,61618.0
0,2,0,30,2,0,10,10,1502397.0,1502397.0,1502397.0,68874393.0,0.0,437760.0,10111673.0,61618.0
0,2,0,30,5,0,10,10,1502397.0,1502397.0,1502397.0,68874393.0,0.0,437760.0,10111673.0,61618.0
0,2,0,30,10,0,10,10,1502397.0,1502397.0,1502397.0,68874393.0,0.0,437760.0,10111673.0,61618.0
0,2,0,30,20,0,10,10,1502397.0,1502397.0,1502397.0,68874393.0,0.0,437760.0,10111673.0,61618.0
