baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,seed,run_id,t90_us,goodput_bytes,peak_queue,converged,ss_mean_bps,ss_stddev_bps
0,0,2,60,5,0,1715412119,7,0,6258082,36638988,0,0,0
0,0,2,60,5,0,1554762903,8,0,6258082,36638988,0,0,0
0,0,2,60,5,0,941975480,9,0,6258082,36638988,0,0,0
0,0,2,60,10,0,2119634399,1,0,6258082,36638988,0,0,0
0,0,2,60,10,0,594130308,0,0,6258082,36638988,0,0,0
0,0,2,60,10,0,470939445,4,0,6258082,36638988,0,0,0
0,0,2,60,10,0,390452952,2,0,6258082,36638988,0,0,0
0,0,2,60,10,0,656448479,5,0,6258082,36638988,0,0,0
0,0,2,60,10,0,202363285,3,0,6258082,36638988,0,0,0
0,0,2,60,10,0,687117441,6,0,6258082,36638988,0,0,0
0,0,2,60,10,0,272849424,8,0,6258082,36638988,0,0,0
0,0,2,60,10,0,1813163240,7,0,6258082,36638988,0,0,0
0,0,2,60,10,0,1652563013,9,0,6258082,36638988,0,0,0
0,0,2,60,20,0,2010258946,1,0,6258082,36638988,0,0,0
0,0,2,60,20,0,1639042338,0,0,6258082,36638988,0,0,0
0,0,2,60,20,0,1079815404,2,0,6258082,36638988,0,0,0
0,0,2,60,20,0,49310608,3,0,6258082,36638988,0,0,0
0,0,2,60,20,0,1146005448,5,0,6258082,36638988,0,0,0
0,0,2,60,20,0,1461042543,6,0,6258082,36638988,0,0,0
0,0,2,60,20,0,491995979,4,0,6258082,36638988,0,0,0
0,0,2,60,20,0,479112937,7,0,6258082,36638988,0,0,0
0,0,2,60,20,0,1260573448,8,0,6258082,36638988,0,0,0
0,0,2,60,20,0,1867302554,9,0,6258082,36638988,0,0,0
0,0,2,60,30,0,679282378,0,0,6258082,36638988,0,0,0
0,0,2,60,30,0,1948728483,1,0,6258082,36638988,0,0,0
0,0,2,60,30,0,1131247330,3,0,6258082,36638988,0,0,0
0,0,2,60,30,0,457031004,5,0,6258082,36638988,0,0,0
0,0,2,60,30,0,13938521,2,0,6258082,36638988,0,0,0
0,0,2,60,30,0,1281810600,6,0,6258082,36638988,0,0,0
0,0,2,60,30,0,854316681,7,0,6258082,36638988,0,0,0
0,0,2,60,30,0,767303988,4,0,6258082,36638988,0,0,0
0,0,2,60,30,0,656439677,8,0,6258082,36638988,0,0,0
0,0,2,60,60,0,693847829,0,0,6258082,36638988,0,0,0
0,0,2,60,30,0,1605947756,9,0,6258082,36638988,0,0,0
0,0,2,60,60,0,2456273,1,0,6258082,36638988,0,0,0
0,0,2,60,60,0,1392239675,2,0,6258082,36638988,0,0,0
0,0,2,60,60,0,2098545541,3,0,6258082,36638988,0,0,0
0,0,2,60,60,0,83651970,4,0,6258082,36638988,0,0,0
0,0,2,120,0,0,1034535593,0,0,524288000,764972,0,0,0
0,0,2,60,60,0,480468219,5,0,6258082,36638988,0,0,0
0,0,2,60,60,0,1320763135,7,0,6258082,36638988,0,0,0
0,0,2,60,60,0,1028439863,8,0,6258082,36638988,0,0,0
0,0,2,120,0,0,338258951,1,0,524288000,764972,0,0,0
0,0,2,120,0,0,367878761,2,0,524288000,764972,0,0,0
0,0,2,60,60,0,248786714,9,0,6258082,36638988,0,0,0
0,0,2,60,60,0,1558990517,6,0,6258082,36638988,0,0,0
0,0,2,120,0,0,540137296,5,0,524288000,764972,0,0,0
0,0,2,120,0,0,2087313121,3,0,524288000,764972,0,0,0
0,0,2,120,0,0,297265480,4,0,524288000,764972,0,0,0
0,0,2,120,0,0,551437149,6,0,524288000,764972,0,0,0
0,0,2,120,0,0,1138409539,9,0,524288000,764972,0,0,0
0,0,2,120,0,0,2041322270,7,0,524288000,764972,0,0,0
0,0,2,120,2,0,1817363615,0,0,524288000,764972,0,0,0
0,0,2,120,0,0,709214891,8,0,524288000,764972,0,0,0
0,0,2,120,2,0,909666337,1,0,524288000,764972,0,0,0
0,0,2,120,2,0,1713658874,4,0,524288000,764972,0,0,0
0,0,2,120,2,0,1338811290,3,0,524288000,764972,0,0,0
0,0,2,120,2,0,863937247,2,0,524288000,764972,0,0,0
0,0,2,120,2,0,1881625505,6,0,524288000,764972,0,0,0
0,0,2,120,2,0,1939118223,7,0,524288000,764972,0,0,0
0,0,2,120,2,0,1603828849,5,0,524288000,764972,0,0,0
0,0,2,120,2,0,1064746525,9,0,524288000,764972,0,0,0
0,0,2,120,2,0,519709079,8,0,524288000,764972,0,0,0
0,0,2,120,5,0,965067727,0,0,524288000,764972,0,0,0
0,0,2,120,5,0,1452066459,2,0,524288000,764972,0,0,0
0,0,2,120,5,0,90341465,3,0,524288000,764972,0,0,0
0,0,2,120,5,0,274989148,1,0,524288000,764972,0,0,0
0,0,2,120,5,0,945826486,5,0,524288000,764972,0,0,0
0,0,2,120,5,0,988335251,4,0,524288000,764972,0,0,0
0,0,2,120,5,0,30884438,6,0,524288000,764972,0,0,0
0,0,2,120,5,0,983297492,9,0,524288000,764972,0,0,0
0,0,2,120,5,0,304912982,7,0,524288000,764972,0,0,0
0,0,2,120,5,0,252860896,8,0,524288000,764972,0,0,0
0,0,2,120,10,0,289482182,0,0,524288000,764972,0,0,0
0,0,2,120,10,0,1419179580,2,0,524288000,764972,0,0,0
0,0,2,120,10,0,134917627,1,0,524288000,764972,0,0,0
0,0,2,120,10,0,1196050747,5,0,524288000,764972,0,0,0
0,0,2,120,10,0,2084839399,6,0,524288000,764972,0,0,0
0,0,2,120,10,0,1022222125,4,0,524288000,764972,0,0,0
0,0,2,120,10,0,920140090,7,0,524288000,764972,0,0,0
0,0,2,120,10,0,304330003,3,0,524288000,764972,0,0,0
0,0,2,120,10,0,568275055,8,0,524288000,764972,0,0,0
0,0,2,120,10,0,2030106617,9,0,524288000,764972,0,0,0
0,0,2,120,20,0,2031403296,1,0,524288000,764972,0,0,0
0,0,2,120,20,0,1043665192,0,0,524288000,764972,0,0,0
0,0,2,120,20,0,1748309234,2,0,524288000,764972,0,0,0
0,0,2,120,20,0,817804383,3,0,524288000,764972,0,0,0
0,0,2,120,20,0,405126228,4,0,524288000,764972,0,0,0
0,0,2,120,20,0,416314667,5,0,524288000,764972,0,0,0
0,0,2,120,20,0,1521696479,7,0,524288000,764972,0,0,0
0,0,2,120,20,0,1851350739,6,0,524288000,764972,0,0,0
0,0,2,120,20,0,1765670844,9,0,524288000,764972,0,0,0
0,0,2,120,20,0,1819256337,8,0,524288000,764972,0,0,0
0,0,2,120,30,0,2005855667,0,0,524288000,764972,0,0,0
0,0,2,120,30,0,422701550,2,0,524288000,764972,0,0,0
0,0,2,120,30,0,1729245242,4,0,524288000,764972,0,0,0
0,0,2,120,30,0,232663462,1,0,524288000,764972,0,0,0
0,0,2,120,30,0,260329455,3,0,524288000,764972,0,0,0
0,0,2,120,30,0,1457293575,5,0,524288000,764972,0,0,0
0,0,2,120,30,0,1067970820,7,0,524288000,764972,0,0,0
0,0,2,120,30,0,822873088,8,0,524288000,764972,0,0,0
0,0,2,120,30,0,469306919,6,0,524288000,764972,0,0,0
0,0,2,120,60,0,602078388,1,0,524288000,764972,0,0,0
0,0,2,120,60,0,1926780541,0,0,524288000,764972,0,0,0
0,0,2,120,30,0,816941039,9,0,524288000,764972,0,0,0
0,0,2,120,60,0,1811967841,2,0,524288000,764972,0,0,0
0,0,2,120,60,0,788075126,3,0,524288000,764972,0,0,0
0,0,2,120,60,0,1986972437,5,0,524288000,764972,0,0,0
0,0,2,120,60,0,323775634,7,0,524288000,764972,0,0,0
0,0,2,120,60,0,1196342297,4,0,524288000,764972,0,0,0
0,0,2,120,60,0,1072910527,6,0,524288000,764972,0,0,0
0,2,0,30,0,0,217275224,0,1500190,342743587,1638720,1,50344850,63143
0,0,2,120,60,0,1903232052,8,0,524288000,764972,0,0,0
0,0,2,120,60,0,420514789,9,0,524288000,764972,0,0,0
0,2,0,30,0,0,63384488,1,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,0,0,400560567,2,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,0,0,1015242176,3,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,0,0,714300770,4,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,0,0,2085812759,6,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,0,0,1745535098,5,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,0,0,2067418686,7,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,0,0,918037633,8,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,0,0,1722454917,9,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,2,0,251837136,0,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,2,0,707111048,1,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,2,0,1627677155,2,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,2,0,9257255,3,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,2,0,1954246074,6,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,2,0,1676848676,4,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,2,0,1139038460,5,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,2,0,1225136114,7,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,2,0,1816803306,8,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,2,0,2090237817,9,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,5,0,815605132,1,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,5,0,935018220,3,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,5,0,1274350418,2,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,5,0,664847319,0,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,5,0,261810763,5,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,5,0,251183830,4,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,5,0,245522987,7,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,5,0,215359682,8,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,5,0,1346922426,6,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,10,0,676168421,0,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,5,0,2047791082,9,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,10,0,244295904,1,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,10,0,798112150,3,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,10,0,344076115,2,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,10,0,294296873,4,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,10,0,291889680,5,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,10,0,1734202799,7,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,10,0,1010193046,6,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,10,0,514909066,8,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,10,0,1057486868,9,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,20,0,352116052,1,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,20,0,170689150,0,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,20,0,1800557283,2,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,20,0,1119980130,4,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,20,0,877286584,5,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,20,0,1358798143,3,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,20,0,1349409434,6,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,20,0,1025148381,7,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,20,0,1699887270,9,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,20,0,1140805649,8,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,30,0,562117925,0,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,30,0,1963764597,2,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,30,0,1288477634,1,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,30,0,1357970698,3,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,30,0,311570307,4,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,30,0,1968321319,6,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,30,0,429416213,7,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,30,0,314652384,8,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,30,0,40009587,5,1500190,342743587,1638720,1,50344850,63143
0,2,0,30,30,0,915490795,9,1500190,342743587,1638720,1,50344850,63143
0,2,0,60,0,0,568896616,1,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,0,0,1139027119,0,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,0,0,1498981529,2,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,0,0,295456419,3,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,0,0,1049193572,4,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,0,0,677517496,7,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,0,0,1224011538,6,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,0,0,1881988384,8,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,0,0,1587106770,5,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,2,0,33599984,0,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,0,0,1299301222,9,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,2,0,1285821930,1,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,2,0,576775951,3,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,2,0,444900634,2,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,2,0,495762348,5,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,2,0,459716009,6,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,2,0,1135872495,4,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,2,0,667643690,7,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,2,0,1169726681,8,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,5,0,904647469,0,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,5,0,1472659626,1,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,2,0,1210133979,9,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,5,0,1133802214,3,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,5,0,2098228320,4,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,5,0,874443787,2,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,5,0,1078557553,5,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,5,0,218179599,6,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,5,0,1819244083,8,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,5,0,396418889,7,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,10,0,15228622,1,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,5,0,1188332531,9,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,10,0,1432614422,2,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,10,0,189351213,0,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,10,0,1125089309,4,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,10,0,561866144,3,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,10,0,693989311,5,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,10,0,1836901321,7,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,10,0,1897669065,6,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,10,0,41531046,8,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,20,0,323169889,0,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,10,0,480494664,9,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,20,0,640183291,1,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,20,0,154739678,2,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,20,0,1845919895,5,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,20,0,1585770584,3,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,20,0,636057975,4,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,20,0,547374338,6,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,20,0,179653598,7,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,20,0,1323959527,8,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,30,0,171347175,0,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,20,0,1566166314,9,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,30,0,1536778950,1,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,30,0,902271852,2,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,30,0,1071722055,3,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,30,0,441495235,4,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,30,0,1519038154,5,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,30,0,1745377599,6,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,30,0,663801533,7,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,30,0,1016779084,8,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,30,0,697939765,9,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,60,0,1770791023,1,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,60,0,760434128,0,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,60,0,106456634,2,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,60,0,770348179,3,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,60,0,1426725702,4,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,60,0,1768294570,5,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,60,0,1145921803,7,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,60,0,1065870178,6,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,60,0,683749521,8,2500662,341444470,1638720,1,50349854,74319
0,2,0,60,60,0,464267175,9,2500662,341444470,1638720,1,50349854,74319
0,2,0,120,0,0,166320906,1,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,0,0,1643004186,0,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,0,0,2021598245,2,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,0,0,955345537,3,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,0,0,857158768,4,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,0,0,1501771491,6,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,0,0,1310784794,7,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,0,0,1976987348,5,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,0,0,957449367,9,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,0,0,977515194,8,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,2,0,829486135,1,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,2,0,1409874348,3,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,2,0,101637979,0,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,2,0,1196591018,4,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,2,0,1711398352,2,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,2,0,298159856,5,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,2,0,1198832728,6,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,2,0,1716605598,8,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,2,0,1508161137,7,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,2,0,1422277848,9,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,5,0,118543408,0,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,5,0,495389030,1,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,5,0,1121910732,2,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,5,0,766942939,3,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,5,0,1140169349,4,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,5,0,164313410,5,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,5,0,465585404,6,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,5,0,1866437132,7,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,5,0,1347233823,9,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,10,0,1874297457,0,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,5,0,1484714820,8,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,10,0,496694873,1,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,10,0,1654401763,2,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,10,0,816382125,3,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,10,0,1094024844,4,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,10,0,190638698,5,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,10,0,7263971,7,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,10,0,846259450,8,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,10,0,1872852789,6,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,20,0,1852408227,0,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,20,0,300535210,1,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,10,0,1564319318,9,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,20,0,1418198351,2,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,20,0,1348257414,3,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,20,0,535261654,4,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,20,0,1754034197,7,1500487,342962959,1638720,1,50344856,71178
0,2,0,120,20,0,1728296502,9,1500487,342962959,1638720,1,50344856,71178
